"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"ENSG00000117322"	-0.947212173178432	6.30438014879588	-1.7432713559146	0.0956599454724554	0.394160691416042	-4.78120730201106
"ENSG00000188690"	1.31135547777672	1.81692517414006	1.74304524693789	0.0957002520939906	0.394160691416042	-4.33764167210339
"ENSG00000249896"	1.63403525470282	-1.53933457837507	1.74293984556842	0.0957190461208648	0.394160691416042	-4.21659246686287
"ENSG00000170667"	1.25398354883047	2.51942685121596	1.7428114531686	0.0957419439337828	0.394160691416042	-4.41852255111196
"ENSG00000064703"	1.23756150791566	3.62094772461006	1.74264074292245	0.0957723960879164	0.394160691416042	-4.62409829305631
"ENSG00000196459"	-1.02847297084978	4.16397150976772	-1.74263686995892	0.095773087063003	0.394160691416042	-4.51253461126841
"ENSG00000166200"	0.913323644609537	6.26588890156809	1.74251847897057	0.0957942112513682	0.394160691416042	-4.84990529896013
"ENSG00000088451"	2.77276517039236	-0.597948712980287	1.74221479956607	0.0958484142236014	0.394160691416042	-4.22970824156319
"ENSG00000180834"	2.78617030767644	-1.38410471304928	1.74217084385779	0.0958562619452861	0.394160691416042	-4.23960063170163
"ENSG00000137210"	-0.634128328006553	8.53966376120331	-1.74215843399368	0.0958584776653026	0.394160691416042	-4.95143832473787
"ENSG00000105792"	1.27330433148367	1.11951620702908	1.74205403568747	0.0958771192063569	0.394160691416042	-4.26594664656229
"ENSG00000173327"	2.19550930877781	-0.649435457443534	1.74192050594068	0.095900967037253	0.394160691416042	-4.22882243175433
"ENSG00000145907"	-0.574444128890653	8.06043560723185	-1.74164240307291	0.0959506513224514	0.394160691416042	-4.94640049332912
"ENSG00000071794"	-0.719282559465729	4.49430070641184	-1.74147697772971	0.0959802157438976	0.394160691416042	-4.57399161566327
"ENSG00000205111"	-2.52952380482754	-1.48680744883983	-1.7414756770643	0.0959804482266443	0.394160691416042	-4.22054220156517
"ENSG00000112658"	1.99671020419895	-1.05516826075505	1.74116023871806	0.096036844372062	0.394160691416042	-4.23017237850355
"ENSG00000100413"	1.78196136086535	2.50240796103135	1.741146643408	0.0960392756695239	0.394160691416042	-4.50902256619381
"ENSG00000118263"	1.16609499818579	2.67050492677435	1.74091437770528	0.0960808207190239	0.394160691416042	-4.32857863262126
"ENSG00000204599"	1.28947945358773	2.05556878884639	1.74084940539946	0.0960924449836834	0.394160691416042	-4.35599520799619
"ENSG00000128655"	1.19559301148245	-0.699036120882032	1.74082206805533	0.0960973362974202	0.394160691416042	-4.23237373790043
"ENSG00000172476"	2.56829286473219	-2.07460772281162	1.74037182923463	0.0961779256457755	0.394389202085483	-4.20454044908967
"ENSG00000101199"	3.36555682631466	-1.13500667210329	1.74014939161105	0.0962177616736087	0.394450523871662	-4.22376959696845
"ENSG00000005206"	2.01906566073326	0.487403573811754	1.73985863190811	0.0962698547248738	0.394562049367483	-4.26691483734052
"ENSG00000135392"	1.27767334163218	2.29141703262579	1.73936955830585	0.0963575325854926	0.394819323876406	-4.39030106144481
"ENSG00000187151"	-2.07774174861029	1.36063649081846	-1.73789480338462	0.0966223312045818	0.395778533107263	-4.30374943481375
"ENSG00000156256"	-0.846793636446228	6.99326178245066	-1.73778782861311	0.0966415632156825	0.395778533107263	-4.8582622498077
"ENSG00000100614"	-1.07552273928349	5.43882438175346	-1.73762113929966	0.0966715372918468	0.395787910362337	-4.64640095775247
"ENSG00000136950"	-0.696375726611355	5.79326435216222	-1.73749744470821	0.0966937852036417	0.395787910362337	-4.73377988430921
"ENSG00000143156"	-0.877164293799376	6.16247178618225	-1.73672587616955	0.0968326598173844	0.39594940460171	-4.76535699778365
"ENSG00000253558"	-1.33723158770617	-0.924046874532784	-1.73669084046217	0.0968389699470573	0.39594940460171	-4.23420155079979
"ENSG00000185669"	2.07797903322745	1.07223689554814	1.73662426370597	0.0968509617691393	0.39594940460171	-4.35652715933661
"ENSG00000135069"	3.37820213152682	-1.6415719588749	1.73650745272802	0.0968720048654851	0.39594940460171	-4.21647923738852
"ENSG00000140848"	-2.50069766134642	0.571119092786323	-1.73636277283153	0.09689807388067	0.39594940460171	-4.25282041241556
"ENSG00000106948"	1.65009483396983	0.0629381782196982	1.7363356431998	0.0969029628775581	0.39594940460171	-4.25739249871077
"ENSG00000134369"	1.69357532494868	1.52785840015336	1.73621554741761	0.0969246077255514	0.39594940460171	-4.29465490609111
"ENSG00000151151"	-1.06259099052907	3.8611221840838	-1.73599825981448	0.0969637799670619	0.39594940460171	-4.47372686784352
"ENSG00000178078"	1.91888602150088	-1.54733455722699	1.73589407317405	0.0969825673671753	0.39594940460171	-4.22560028057551
"ENSG00000099622"	1.32962728423049	3.73982560733155	1.73567934903131	0.0970212972169605	0.39594940460171	-4.5573756986847
"ENSG00000104679"	2.31208979529918	0.275444523281601	1.73565206526481	0.0970262193453976	0.39594940460171	-4.27266503994548
"ENSG00000259086"	2.9531129877714	-1.9106959856236	1.73546593306346	0.0970598042351078	0.39594940460171	-4.21990717557203
"ENSG00000273217"	-3.9171580540963	0.339777858809413	-1.73544383161455	0.0970637927861656	0.39594940460171	-4.24428419962539
"ENSG00000215004"	-2.3187677176124	-1.60132765630839	-1.73512385771778	0.0971215527925316	0.39594940460171	-4.22947278580125
"ENSG00000184564"	2.15118289057547	-1.24528856391949	1.73507356222863	0.0971306345462684	0.39594940460171	-4.25781663928821
"ENSG00000188092"	1.92132060064886	1.10575834620717	1.73506123638232	0.0971328603101023	0.39594940460171	-4.3256082256428
"ENSG00000227600"	-1.50107029578579	3.12750065886198	-1.73416676399697	0.0972944980389667	0.396506343807645	-4.47428434168748
"ENSG00000109920"	-0.833540823000712	4.32704060625979	-1.73366750922089	0.0973848171482266	0.396670479509464	-4.5335214013929
"ENSG00000285182"	-0.833540823000712	4.32704060625979	-1.73366750922089	0.0973848171482266	0.396670479509464	-4.5335214013929
"ENSG00000178234"	-0.731667298383361	4.87500838594998	-1.73327158839228	0.0974564933585936	0.39686046473511	-4.64466336087797
"ENSG00000150787"	1.06048740931041	5.29508546660457	1.7330999352169	0.0974875829189949	0.396885118647875	-4.66002126941302
"ENSG00000187955"	-2.26577129374325	-0.672818861024354	-1.73282828246111	0.0975368016000187	0.396983547051373	-4.25431015240357
"ENSG00000120549"	1.93850544666685	-1.52303156599886	1.73254535813898	0.0975880851011576	0.397090326773268	-4.24536654395028
"ENSG00000227118"	1.58416782862798	-1.66924262629212	1.73230798863112	0.0976311290371801	0.397163533134826	-4.23853380831427
"ENSG00000047578"	1.93738219427879	0.735866656157407	1.73201099464507	0.0976850079975522	0.397280767518008	-4.30110982745114
"ENSG00000125755"	1.70936107075059	0.833652642591942	1.73146462257217	0.0977841941862313	0.397482566280416	-4.27853132902102
"ENSG00000224864"	1.99700789640307	-0.280283402555462	1.73146143480196	0.0977847731340202	0.397482566280416	-4.2660175474461
"ENSG00000157388"	-0.704720564863	6.49720085275668	-1.73126119506202	0.097821145611035	0.397528485355482	-4.81517603048992
"ENSG00000196826"	2.45469945910349	0.905535196859842	1.73100116321595	0.0978683962835465	0.397530878081613	-4.2633200456653
"ENSG00000258588"	-2.82102884718147	-0.546672772023636	-1.73098195981185	0.0978718865295234	0.397530878081613	-4.24862461129906
"ENSG00000143549"	-0.480107882301383	6.88931871467115	-1.73056219366647	0.0979482062378798	0.397673623806172	-4.86485418581374
"ENSG00000145494"	1.7288241584052	2.50228408170168	1.73051274225016	0.0979572005906202	0.397673623806172	-4.41254397980402
"ENSG00000123560"	3.70568138713371	-0.465258950019967	1.72991222553916	0.0980664805491656	0.398013724861022	-4.24808085251431
"ENSG00000213973"	-1.1761477997173	1.17730923927331	-1.72977652537089	0.0980911892406493	0.398013724861022	-4.29178590895918
"ENSG00000215193"	0.837392054582121	3.27812702591643	1.72841292573721	0.0983397733331306	0.39886474314576	-4.4616509633263
"ENSG00000182670"	-0.691309978731463	6.57395946632747	-1.72835007158451	0.0983512446197425	0.39886474314576	-4.83807070336999
"ENSG00000172530"	-0.876788580769941	6.48165743226022	-1.72803888246555	0.0984080554954389	0.398993070017697	-4.84386092359449
"ENSG00000180667"	2.29253655106819	-1.26819274379563	1.72770726536733	0.0984686266050701	0.399086555055683	-4.24498406897334
"ENSG00000231584"	1.47382102882645	-0.379255784942237	1.7273882575606	0.0985269246677606	0.399086555055683	-4.26803354555748
"ENSG00000080007"	-0.860962562318205	7.95479673276895	-1.72737174942638	0.0985299423006316	0.399086555055683	-4.95569978393458
"ENSG00000259419"	-2.38912533585122	0.0327598239556894	-1.72734848457514	0.0985341951734304	0.399086555055683	-4.25279886274691
"ENSG00000148110"	-1.07311966188172	6.31932075709688	-1.72722383703592	0.0985569837281902	0.399086555055683	-4.84020404176443
"ENSG00000152518"	2.00480154311176	1.08012609496392	1.72646781343514	0.098695299539354	0.399492708372946	-4.32072390311655
"ENSG00000011143"	1.49288222742429	3.28630049767352	1.72578793011	0.0988198270743822	0.399492708372946	-4.57247907457791
"ENSG00000226171"	-2.24527832056007	0.600997637291874	-1.72571231734593	0.0988336846173401	0.399492708372946	-4.2741402125628
"ENSG00000231377"	-2.24527832056007	0.600997637291874	-1.72571231734593	0.0988336846173401	0.399492708372946	-4.2741402125628
"ENSG00000233049"	-2.24527832056007	0.600997637291874	-1.72571231734593	0.0988336846173401	0.399492708372946	-4.2741402125628
"ENSG00000233418"	-2.24527832056007	0.600997637291874	-1.72571231734593	0.0988336846173401	0.399492708372946	-4.2741402125628
"ENSG00000233561"	-2.24527832056007	0.600997637291874	-1.72571231734593	0.0988336846173401	0.399492708372946	-4.2741402125628
"ENSG00000138823"	-2.52037505051281	-2.26683005902193	-1.7250520674224	0.0989547591563539	0.399880141959133	-4.22859995878538
"ENSG00000169208"	1.2077507053849	-0.903831125611911	1.72490245576892	0.0989822120819334	0.399889145803998	-4.24457549380374
"ENSG00000134851"	1.19027923110547	2.13078157028747	1.72466289319902	0.0990261840711704	0.399964865243379	-4.32854679708727
"ENSG00000091009"	-0.882689717025378	5.26461979471025	-1.72383011921013	0.0991791706452827	0.4004807417829	-4.73055512733264
"ENSG00000038219"	-1.0412250037822	5.68550122037951	-1.72349062485385	0.0992415961399548	0.400492958136371	-4.75738523455442
"ENSG00000148290"	1.64201635749062	0.234597211279395	1.7233546383965	0.0992666104561937	0.400492958136371	-4.30392332101987
"ENSG00000280627"	1.64201635749062	0.234597211279395	1.7233546383965	0.0992666104561937	0.400492958136371	-4.30392332101987
"ENSG00000119685"	-0.735404994754346	5.16040415629799	-1.72326420891944	0.099283247680309	0.400492958136371	-4.70827376996922
"ENSG00000156052"	-0.779649898264853	5.20612244222364	-1.72230700620052	0.0994595000907451	0.40110187100956	-4.69516590742008
"ENSG00000261236"	1.78170142662496	-0.643569346967786	1.72194821192728	0.0995256347395584	0.401115501561781	-4.27533480219336
"ENSG00000285301"	1.78170142662496	-0.643569346967786	1.72194821192728	0.0995256347395584	0.401115501561781	-4.27533480219336
"ENSG00000014919"	1.52173204965707	1.61924816582879	1.72176820085592	0.0995588293795998	0.401115501561781	-4.42189534500785
"ENSG00000107262"	1.23341455114002	1.37638780225109	1.72173968465035	0.0995640887305626	0.401115501561781	-4.34753452617685
"ENSG00000170745"	2.03128609887847	1.46365690298568	1.72140117505319	0.0996265394640315	0.401130633878911	-4.384177169204
"ENSG00000164136"	1.2314109909305	3.87825916818755	1.72127038519565	0.099650677497923	0.401130633878911	-4.55843020629719
"ENSG00000163935"	-0.67118363033643	5.15381941940857	-1.72115482940509	0.0996720081527236	0.401130633878911	-4.69078566495048
"ENSG00000122641"	3.20061397805043	1.17978880186688	1.72105639049826	0.0996901822473456	0.401130633878911	-4.29100809740333
"ENSG00000122965"	1.84279964655088	0.655749557852048	1.72103376124507	0.0996943605300517	0.401130633878911	-4.29703695363185
"ENSG00000155093"	-0.819220167259158	4.43736602702147	-1.7207343607908	0.0997496561456452	0.401157300839508	-4.59112768383362
"ENSG00000115425"	0.552363677045212	6.04684152783202	1.72072385020275	0.099751597799113	0.401157300839508	-4.81719535466267
"ENSG00000141068"	-1.11215989054047	3.78829627351959	-1.72030958632686	0.0998281517652477	0.401363350224314	-4.49493517711632
"ENSG00000258311"	1.68462553421956	-0.983921276859875	1.71968531124552	0.0999436095812872	0.40172567005379	-4.25050437674454
"ENSG00000261247"	2.44284106191954	-1.37172940828284	1.71927796546664	0.100019008443839	0.401770581915879	-4.2511504461134
"ENSG00000111726"	-0.766133103670161	5.72688135482498	-1.71927519327551	0.100019521737079	0.401770581915879	-4.70665734351907
"ENSG00000160256"	1.63897188444861	0.153301781694534	1.7191285927415	0.100046669197491	0.401770581915879	-4.29569219880224
"ENSG00000187051"	1.72076119763704	0.389128309270971	1.7190773649703	0.100056157030461	0.401770581915879	-4.29704637824123
"ENSG00000105419"	1.6252889200184	0.712808623986545	1.71883983826627	0.100100159103381	0.401845485506687	-4.30299813865258
"ENSG00000116285"	-0.825718016272682	5.51460443871763	-1.71866358425685	0.100132821024752	0.40187483840643	-4.72536550409824
"ENSG00000165115"	-1.10814486565496	3.42895012091923	-1.71802164629319	0.100251856553045	0.402250742074266	-4.54613493760956
"ENSG00000189227"	-0.672515649161653	6.1068938216413	-1.71765313468213	0.100320244793764	0.402423289654742	-4.79600987367519
"ENSG00000113360"	-0.611852822443097	5.38624734870788	-1.71738967585929	0.100369161793535	0.402517663018697	-4.72895844242412
"ENSG00000081052"	0.978366067337859	3.2976665637144	1.71698919868108	0.100443558307643	0.402573978751308	-4.46723549808385
"ENSG00000171303"	2.21140952433015	-0.428820919020097	1.71686188290921	0.100467219576994	0.402573978751308	-4.25084842858894
"ENSG00000187091"	2.47605998331521	-1.65568122932658	1.71659137572171	0.100517508354002	0.402573978751308	-4.24519905773364
"ENSG00000136943"	-0.726666151806536	7.03946930831066	-1.71649796224538	0.100534879424838	0.402573978751308	-4.8831903518393
"ENSG00000020922"	-0.500091495018519	6.20424208710645	-1.71629258790073	0.100573079630408	0.402573978751308	-4.84817134622201
"ENSG00000142583"	1.60837061113048	-0.382803084485722	1.71627561869599	0.100576236504295	0.402573978751308	-4.27338958513712
"ENSG00000111652"	2.28729794421945	1.34612302954355	1.71620882822884	0.100588662721541	0.402573978751308	-4.36618742621793
"ENSG00000225553"	-1.43913302653377	2.30334906923032	-1.71614349660704	0.100600818791715	0.402573978751308	-4.3544950221412
"ENSG00000156050"	1.26552765330904	2.03478805733272	1.71603617464144	0.100620790608348	0.402573978751308	-4.3646698874972
"ENSG00000185674"	-2.34903497033186	-2.54969724275491	-1.71594829893034	0.100637146142146	0.402573978751308	-4.24216246310107
"ENSG00000284770"	-1.06198391765241	4.43028598167315	-1.71558457656383	0.100704866725549	0.402743252320921	-4.53705361399694
"ENSG00000198752"	-1.15851762962344	3.77843707406546	-1.7152578780383	0.100765727083645	0.402885011716779	-4.54854136201312
"ENSG00000072736"	-0.822167138439128	6.35603783840665	-1.71491720210713	0.100829224710496	0.403037241385651	-4.86311059572755
"ENSG00000062038"	-1.31192045888012	9.05093086983529	-1.71435304552756	0.100934451360574	0.403325303290605	-5.0273888717144
"ENSG00000114923"	2.86820644999139	-1.62040228138979	1.71425808140311	0.100952173308341	0.403325303290605	-4.24455319759996
"ENSG00000184156"	-2.35926901962399	1.88726685701006	-1.71403292783445	0.100994201468288	0.403391553508885	-4.32746109922801
"ENSG00000179241"	-1.80477521362485	3.76772450349232	-1.71379789934657	0.101038088849808	0.403465194593454	-4.58995079074404
"ENSG00000114383"	-0.800982417791241	4.72682606418258	-1.71324349557995	0.101141678341894	0.403777140960476	-4.64367805382442
"ENSG00000203396"	-0.728534663847963	11.3011794427429	-1.71281725567821	0.101221382211931	0.403866695882036	-5.11048538039351
"ENSG00000101958"	-1.09409111586244	3.03509607868391	-1.71265741247439	0.101251285580981	0.403866695882036	-4.4032907218179
"ENSG00000182446"	1.18852419540976	2.38823280213363	1.71265567504377	0.10125161065984	0.403866695882036	-4.39432251027993
"ENSG00000143740"	1.56803757698533	3.20504464969971	1.71249796568239	0.101281122297486	0.403866695882036	-4.58749402788963
"ENSG00000096968"	-0.605463907367032	4.79365486277155	-1.71240950723863	0.101297678448985	0.403866695882036	-4.68610130148797
"ENSG00000106100"	0.816117042200241	4.02586344677156	1.71230647485943	0.101316965213074	0.403866695882036	-4.60910271360375
"ENSG00000164338"	0.788290478378133	4.40965385970797	1.71155991076608	0.101456809109967	0.404322472302742	-4.69480534136069
"ENSG00000232517"	2.27043452142932	-1.30936855443639	1.7111642720531	0.101530985552745	0.404481196108386	-4.27099268182321
"ENSG00000035664"	1.31742195528672	-0.631895027601027	1.71107533280669	0.10154766671995	0.404481196108386	-4.2710795127574
"ENSG00000164904"	-0.699402609904844	6.72126153718764	-1.71061448495979	0.101634139340233	0.404628314092359	-4.87631563222245
"ENSG00000134873"	-1.03069701562253	4.56615880073501	-1.71060644128965	0.101635649196731	0.404628314092359	-4.58676115801503
"ENSG00000232312"	1.45883441346327	1.60362390480179	1.70964860075114	0.101815579769395	0.405161624657103	-4.36883528447536
"ENSG00000005022"	-0.74114528996843	7.93263669777864	-1.70962124560408	0.101820722426916	0.405161624657103	-4.97265448071702
"ENSG00000166106"	1.88881536397673	-0.27266997605756	1.70898463475277	0.101940465269041	0.405496982223922	-4.29940424751032
"ENSG00000169783"	-2.15056711123214	-1.4214062727883	-1.70890125240951	0.101956157897215	0.405496982223922	-4.27244359537502
"ENSG00000258679"	1.716531430766	-2.4385092340119	1.70827163121139	0.102074719644709	0.40586669940496	-4.24384181062124
"ENSG00000054267"	-0.843712925743546	6.26185788818285	-1.70807229049984	0.102112281278054	0.405914241499746	-4.83594361142211
"ENSG00000160752"	1.76433972119316	4.0167971118189	1.70760148216861	0.10220104214539	0.406067267783835	-4.50070289761336
"ENSG00000171735"	-0.960584394978399	5.41040127738454	-1.707585726785	0.1022040136237	0.406067267783835	-4.70563855131015
"ENSG00000240785"	1.65304860034058	-2.34210322197565	1.70746057287476	0.102227620369979	0.406067267783835	-4.25070733507454
"ENSG00000125484"	1.36585293025155	1.92319869418401	1.70710655684627	0.102294420649893	0.406207141400049	-4.37630221628146
"ENSG00000137218"	1.82863827623979	-1.02349051893486	1.70698278629177	0.102317784039091	0.406207141400049	-4.27198894263955
"ENSG00000100372"	1.39955143579897	3.57934328753003	1.70671722009594	0.102367928646877	0.406207141400049	-4.68375032329426
"ENSG00000174446"	1.50741563547499	3.20967317105004	1.70670909410099	0.102369463339609	0.406207141400049	-4.52442223384435
"ENSG00000001461"	0.925702115381131	5.76820290617334	1.70640708730257	0.102426514895043	0.406207141400049	-4.82374348234937
"ENSG00000105928"	0.784418225930636	7.25296970041408	1.7063149276042	0.102443930010951	0.406207141400049	-4.96946026574738
"ENSG00000120539"	-0.963586264701563	6.4278808060331	-1.70631316697914	0.102444262735055	0.406207141400049	-4.87480876705804
"ENSG00000139547"	1.89852919685082	-1.59274604735943	1.70583189818911	0.102535247769459	0.406207141400049	-4.26208058620783
"ENSG00000189266"	-0.499254885580922	7.13616596583099	-1.7057937361971	0.102542465332267	0.406207141400049	-4.90950321769012
"ENSG00000176422"	1.1761234473457	1.35426017495415	1.70578996756861	0.102543178115003	0.406207141400049	-4.32748577870905
"ENSG00000144550"	1.28847666327662	3.74881224651124	1.70578197089051	0.10254469058746	0.406207141400049	-4.72573095504752
"ENSG00000137804"	-1.03458316702812	6.5932329650869	-1.70487571280274	0.102716221246918	0.406693163083905	-4.85305292652634
"ENSG00000140740"	0.754938888663293	5.80453261378618	1.70486266811251	0.10271869204491	0.406693163083905	-4.82342627772409
"ENSG00000144635"	1.11590610747624	3.65551981270112	1.70465238649017	0.10275852852623	0.406749301554637	-4.58392225873094
"ENSG00000163754"	1.57201871654367	7.32055317387306	1.70416118278334	0.102851635146186	0.407016218665125	-5.02064609557091
"ENSG00000080986"	0.917715733108285	5.13200183928016	1.70376363057776	0.102927042930167	0.407212980177674	-4.76835462096783
"ENSG00000133884"	-0.952043871007357	8.73185994545089	-1.70312704335432	0.10304788899955	0.407490783213539	-5.03742047055848
"ENSG00000108788"	-0.76877711773995	6.61664887843006	-1.70304886727319	0.103062737826543	0.407490783213539	-4.88722379806759
"ENSG00000089050"	2.1018945276873	-2.23963494441804	1.70298761530098	0.103074373348028	0.407490783213539	-4.2546485398448
"ENSG00000157087"	1.52596135737792	0.130292850019141	1.7023920138436	0.103187573082812	0.407836598374924	-4.31952016557521
"ENSG00000009413"	-0.7480639891422	4.63067095653803	-1.70214711211321	0.103234149697187	0.407918986826896	-4.66389191825462
"ENSG00000143919"	-0.925939106356743	3.69266165175432	-1.7017462498111	0.103310426292628	0.408091584628447	-4.51151335225238
"ENSG00000205215"	2.25924947770566	-0.621260469963496	1.7016034893914	0.103337602515053	0.408091584628447	-4.31900010952583
"ENSG00000112659"	2.11987223384982	-0.592306950223514	1.70149484595332	0.103358288223979	0.408091584628447	-4.2858242326909
"ENSG00000274684"	1.71882314884528	-1.80782987750286	1.70129096446081	0.103397116773168	0.408091584628447	-4.26745967704421
"ENSG00000269026"	-2.15193655190607	-3.53303281244918	-1.70115743559849	0.103422553628806	0.408091584628447	-4.24228926417596
"ENSG00000165516"	-0.765256571012478	5.49240813469047	-1.70110636785261	0.103432283292569	0.408091584628447	-4.7562268082877
"ENSG00000145332"	-0.607530511884027	5.65296532228413	-1.70084947499112	0.103481239532834	0.408183152603636	-4.79684828254645
"ENSG00000125746"	-1.6793883750197	1.44250904811471	-1.70026738561587	0.103592241680071	0.408519355063225	-4.31093245912202
"ENSG00000206281"	2.79452138638896	-1.66368068489887	1.70010573511862	0.103623085768881	0.408539363017673	-4.26039752294199
"ENSG00000163507"	-0.773932032196038	7.01356761862167	-1.6996432359595	0.103711377149795	0.408715989821126	-4.91257478644193
"ENSG00000116898"	1.30169523599775	2.79055321982335	1.69960096900945	0.103719449129527	0.408715989821126	-4.46529797550364
"ENSG00000146350"	-1.10329054617355	3.82609472418091	-1.69884555407589	0.103863805577492	0.409132653781679	-4.51385453109926
"ENSG00000083290"	-0.690770456083997	5.39208203840463	-1.69869964925758	0.103891707035525	0.409132653781679	-4.76662066144975
"ENSG00000057657"	2.71100135203908	-2.15662308146789	1.69864264757988	0.103902609230117	0.409132653781679	-4.25383102560848
"ENSG00000170502"	1.5014635047904	2.16171964672832	1.6978181585225	0.104060410701809	0.409649231206408	-4.43115164954757
"ENSG00000163755"	-0.683911176406971	5.67003071645381	-1.69759885430182	0.104102418323533	0.409649231206408	-4.76920307362971
"ENSG00000276375"	-2.69915066828238	-2.09943612223533	-1.69755239317046	0.104111319783676	0.409649231206408	-4.26580052271688
"ENSG00000114686"	-0.590767252973961	6.64411817375728	-1.69704463460485	0.104208643160709	0.409930426805636	-4.88942400706267
"ENSG00000040341"	-0.572854958790118	5.80879440979422	-1.696747955357	0.104265544244731	0.41005251126562	-4.80741648358767
"ENSG00000107625"	0.717854780516668	5.61328605794809	1.69635244533378	0.104341441511081	0.410249224274595	-4.84414540799356
"ENSG00000135250"	-0.612526251572904	6.24323718494841	-1.6951537212444	0.104571760441298	0.41104492429146	-4.85061353188437
"ENSG00000111229"	1.14978103941106	5.48865823378936	1.69502938728184	0.104595674294566	0.41104492429146	-4.83344685317411
"ENSG00000116127"	-0.830172331362419	5.77387986417491	-1.69481467828354	0.104636981439609	0.411105344922458	-4.86958246966291
"ENSG00000132740"	1.11599418133695	2.0705189254944	1.69464370185199	0.104669884944372	0.411132726963116	-4.42469636701321
"ENSG00000242097"	1.64437675474103	-1.75166949420467	1.69423588220857	0.104748403190955	0.411339221150908	-4.28075288490682
"ENSG00000277149"	-1.98909020723597	3.40195852933294	-1.69408655174658	0.104777166577554	0.411350277799396	-4.54698473989341
"ENSG00000110844"	1.84868825284029	-0.429342832361245	1.69366765793358	0.104857887935304	0.41151505296804	-4.3087183425205
"ENSG00000111906"	1.76179725856452	2.45388531980676	1.69359936188816	0.104871053680116	0.41151505296804	-4.43750797663249
"ENSG00000165699"	-0.540068204713409	5.86124467535244	-1.69328622421791	0.104931436675604	0.411616322351785	-4.85855864001935
"ENSG00000178149"	2.16299807797281	1.00428137369716	1.69319625836134	0.104948790446345	0.411616322351785	-4.35123035054677
"ENSG00000129353"	-2.28439526396121	0.18571161906307	-1.69287968683464	0.105009874231984	0.411657866058732	-4.31759305204026
"ENSG00000065057"	-1.05286615732055	3.89119343417671	-1.69265247523097	0.105053734280403	0.411657866058732	-4.55918509147538
"ENSG00000177239"	1.88699805674161	0.545428836995978	1.69249529705865	0.105084084458552	0.411657866058732	-4.33067657204408
"ENSG00000273814"	-1.1951285163717	1.67298459884378	-1.69249111100578	0.105084892862564	0.411657866058732	-4.34210776569788
"ENSG00000116212"	-0.713410880352028	5.77921622333945	-1.69240922730957	0.105100707177686	0.411657866058732	-4.78833130496436
"ENSG00000226472"	0.872625422838256	1.45896508575684	1.69224005225771	0.10513338660479	0.411657866058732	-4.35482690565987
"ENSG00000101443"	-1.00782393158945	5.5483656733303	-1.69208827930943	0.1051627118298	0.411657866058732	-4.76010145382501
"ENSG00000140044"	1.84466148352199	-0.746169657986695	1.69206546653433	0.105167120263538	0.411657866058732	-4.30228464355618
"ENSG00000156642"	-0.58623638855766	5.79709936671509	-1.69164176874694	0.105249025909302	0.411755864078971	-4.81860366978389
"ENSG00000158850"	-1.47014434113193	5.36769428460043	-1.69158346226767	0.105260301463967	0.411755864078971	-4.83601007659863
"ENSG00000105058"	1.15242407654865	4.12771540120221	1.69153292118438	0.105270076144078	0.411755864078971	-4.67660146681023
"ENSG00000136731"	-0.587831323367328	4.3875505316968	-1.69126556400557	0.105321796041384	0.411780163390082	-4.67511217502525
"ENSG00000173598"	-0.697237839729152	6.13654399429617	-1.69123226941205	0.105328238349005	0.411780163390082	-4.84364985403253
"ENSG00000106524"	1.55141716693281	2.72743093567679	1.69108804006133	0.105356149746321	0.411787732230873	-4.50581518927591
"ENSG00000169251"	-0.806811041906079	6.79671006956562	-1.69072368538088	0.105426688000331	0.411961864646104	-4.93587538037412
"ENSG00000121900"	2.14884646194642	1.48800054842478	1.69043548121049	0.105482512110867	0.412078428904281	-4.41762229930456
"ENSG00000132481"	2.59747471306741	-3.3115375053819	1.6898638307794	0.105593313067963	0.412317857953542	-4.25977081318437
"ENSG00000133872"	1.83463313166518	5.63047456018955	1.68985091291352	0.105595818033898	0.412317857953542	-4.81203190908358
"ENSG00000119888"	-0.744351999969971	6.38968798456681	-1.68953670243216	0.105656763662854	0.412454241405374	-4.88168020182305
"ENSG00000163902"	-0.610942585014649	6.318134735848	-1.68907507683448	0.105746356774766	0.412702361878476	-4.87766469558727
"ENSG00000177565"	-0.67140952928216	6.08883046365455	-1.68877257924501	0.105805101040476	0.41282999428862	-4.85191165991749
"ENSG00000259332"	1.66033015375786	-0.521794875305408	1.68863057524573	0.105832687418132	0.412836022057	-4.29197444649564
"ENSG00000241685"	2.35194766054143	3.97981988153688	1.68818338214068	0.105919601216567	0.413073416503381	-4.56670029970187
"ENSG00000104164"	1.17431877291481	3.11616460549802	1.68794292201217	0.105966360681588	0.413154135731729	-4.44275039196589
"ENSG00000153113"	0.620018240125008	6.44801760607313	1.68738530789151	0.106074860847735	0.413330253238542	-4.91007716971677
"ENSG00000198843"	1.30191451333164	5.36453212251151	1.68732049434692	0.106087478340998	0.413330253238542	-4.75744774581938
"ENSG00000189339"	1.8063088376958	1.20929871737641	1.68720617567175	0.106109736288718	0.413330253238542	-4.3422351592755
"ENSG00000130540"	-2.43016445245803	1.86847995484956	-1.68715828964954	0.106119060918395	0.413330253238542	-4.41282182815871
"ENSG00000085998"	1.34070140572049	3.31866875471423	1.68704104197644	0.106141894968404	0.413330253238542	-4.57717405120841
